Transaction_ID,Date,Store_ID,Product_Category,Units_Sold,Unit_Selling_Price,Unit_Cost,Inventory_Purchased_Units,Inventory_Purchase_Cost,Returned_Units,Discount_Applied,Shrinkage_Units,Payment_Method,Supplier,Revenue,COGS,Return_Loss,Shrinkage_Loss,Profit
T00662,2024-10-29,Store_A,Electronics,3,106.76,14.55,1,5374.97,1,0.15,1,Card,Supplier_Y,272.238,43.650000000000006,106.76,14.55,107.27799999999996
T00663,2024-05-28,Store_A,Beauty,1,317.06,126.01,16,6285.75,2,0.03,0,Mobile,Supplier_W,307.5482,126.01,634.12,0.0,-452.5818
T00664,2024-03-20,Store_B,Clothing,2,345.54,268.15,9,9882.06,0,0.03,1,Card,Supplier_X,670.3476,536.3,0.0,268.15,-134.10239999999988
T00665,2024-07-31,Store_A,Clothing,1,71.47,356.89,8,4440.35,0,0.28,1,Mobile,Supplier_X,51.4584,356.89,0.0,356.89,-662.3216
T00666,2024-07-21,Store_A,Sports,3,395.38,106.28,30,755.92,1,0.06,1,Mobile,Supplier_W,1114.9715999999999,318.84000000000003,395.38,106.28,294.47159999999985
T00667,2024-09-08,Store_A,Beauty,3,18.85,372.54,1,9574.37,2,0.24,1,Card,Supplier_Z,42.978,1117.6200000000001,37.7,372.54,-1484.882
T00668,2024-08-16,Store_B,Sports,2,246.54,239.68,23,7951.31,1,0.07,1,Mobile,Supplier_W,458.5644,479.36,246.54,239.68,-507.01559999999995
T00669,2024-06-12,Store_C,Home,5,172.2,321.4,18,4043.27,2,0.13,0,Mobile,Supplier_X,749.07,1607.0,344.4,0.0,-1202.33
T00670,2024-08-14,Store_A,Clothing,5,372.75,161.9,16,9825.71,2,0.2,1,Cash,Supplier_Y,1491.0,809.5,745.5,161.9,-225.9000000000001
T00671,2024-05-26,Store_C,Sports,2,163.25,88.81,42,3520.8,2,0.05,0,Card,Supplier_Y,310.175,177.62,326.5,0.0,-193.945
T00672,2024-01-20,Store_A,Home,5,415.14,364.94,48,3783.99,1,0.22,0,Card,Supplier_W,1619.0459999999998,1824.7,415.14,0.0,-620.7940000000003
T00673,2024-02-16,Store_C,Sports,4,301.53,373.59,9,6136.34,1,0.21,0,Cash,Supplier_Y,952.8348,1494.36,301.53,0.0,-843.0551999999999
T00674,2024-08-20,Store_B,Beauty,5,399.01,201.54,49,2816.04,0,0.16,0,Cash,Supplier_X,1675.8419999999999,1007.6999999999999,0.0,0.0,668.1419999999999
T00675,2024-10-31,Store_B,Beauty,5,494.78,7.57,27,7015.86,1,0.17,0,Card,Supplier_Y,2053.3369999999995,37.85,494.78,0.0,1520.7069999999994
T00676,2024-01-14,Store_A,Beauty,5,342.79,48.36,37,1613.22,2,0.03,0,Card,Supplier_W,1662.5315,241.8,685.58,0.0,735.1514999999999
T00677,2024-05-22,Store_C,Beauty,4,492.63,231.35,47,1169.45,2,0.13,1,Card,Supplier_W,1714.3524,925.4,985.26,231.35,-427.6575999999998
T00678,2024-01-01,Store_B,Electronics,5,24.13,14.39,27,5395.29,2,0.03,0,Cash,Supplier_W,117.03049999999999,71.95,48.26,0.0,-3.1795000000000186
T00679,2024-02-23,Store_A,Home,4,175.69,161.78,49,5599.39,1,0.09,1,Cash,Supplier_X,639.5116,647.12,175.69,161.78,-345.0783999999999
T00680,2024-09-15,Store_A,Home,2,62.85,124.83,49,1155.89,0,0.27,0,Mobile,Supplier_Z,91.761,249.66,0.0,0.0,-157.899
T00681,2024-05-23,Store_B,Beauty,1,138.53,287.17,0,9645.34,1,0.17,0,Cash,Supplier_Y,114.9799,287.17,138.53,0.0,-310.72010000000006
T00682,2024-01-12,Store_B,Electronics,2,421.06,26.95,2,5775.54,0,0.22,0,Mobile,Supplier_W,656.8536,53.9,0.0,0.0,602.9536
T00683,2024-11-25,Store_A,Beauty,1,25.84,198.05,14,1595.25,1,0.17,1,Mobile,Supplier_Z,21.4472,198.05,25.84,198.05,-400.49280000000005
T00684,2024-08-11,Store_C,Electronics,2,264.89,233.75,9,3183.28,2,0.06,0,Cash,Supplier_W,497.99319999999994,467.5,529.78,0.0,-499.2868
T00685,2024-09-28,Store_C,Beauty,1,287.89,248.83,20,8022.32,0,0.18,0,Cash,Supplier_W,236.06980000000001,248.83,0.0,0.0,-12.760199999999998
T00686,2024-12-23,Store_C,Clothing,1,284.96,165.04,36,5279.99,1,0.23,1,Cash,Supplier_X,219.4192,165.04,284.96,165.04,-395.6208
T00687,2024-06-04,Store_A,Clothing,3,242.9,125.23,14,1962.67,2,0.04,0,Cash,Supplier_X,699.552,375.69,485.8,0.0,-161.938
T00688,2024-01-08,Store_B,Sports,1,397.4,274.58,22,1118.2,0,0.25,0,Card,Supplier_Z,298.04999999999995,274.58,0.0,0.0,23.46999999999997
T00689,2024-05-01,Store_A,Beauty,1,75.44,339.79,13,4364.67,0,0.17,0,Cash,Supplier_W,62.615199999999994,339.79,0.0,0.0,-277.1748
T00690,2024-12-13,Store_B,Home,3,162.18,278.98,14,3440.41,2,0.0,1,Mobile,Supplier_Y,486.54,836.94,324.36,278.98,-953.7400000000002
T00691,2024-06-12,Store_C,Sports,5,311.71,373.18,9,6593.58,2,0.16,0,Mobile,Supplier_Y,1309.182,1865.9,623.42,0.0,-1180.1380000000001
T00692,2024-03-30,Store_C,Clothing,5,348.57,288.32,8,9259.95,1,0.12,0,Card,Supplier_Y,1533.7079999999999,1441.6,348.57,0.0,-256.462
T00693,2024-05-15,Store_B,Beauty,3,208.03,307.02,43,2552.53,1,0.09,1,Card,Supplier_Z,567.9219,921.06,208.03,307.02,-868.1880999999998
T00694,2024-07-04,Store_B,Sports,4,438.93,71.32,38,8566.82,2,0.23,1,Cash,Supplier_X,1351.9044000000001,285.28,877.86,71.32,117.44440000000031
T00695,2024-11-11,Store_A,Beauty,1,213.59,170.72,4,9212.57,1,0.27,0,Card,Supplier_Z,155.9207,170.72,213.59,0.0,-228.3893
T00696,2024-06-26,Store_C,Clothing,1,207.36,196.6,24,9029.83,2,0.23,0,Cash,Supplier_X,159.6672,196.6,414.72,0.0,-451.65280000000007
T00697,2024-01-28,Store_A,Sports,3,27.74,106.24,41,9525.57,2,0.25,0,Cash,Supplier_Y,62.415,318.71999999999997,55.48,0.0,-311.78499999999997
T00698,2024-08-07,Store_A,Clothing,3,280.06,213.77,25,8436.88,1,0.27,0,Card,Supplier_Y,613.3314,641.3100000000001,280.06,0.0,-308.0386000000001
T00699,2024-12-22,Store_A,Electronics,4,357.25,119.86,7,5975.51,1,0.27,1,Card,Supplier_X,1043.17,479.44,357.25,119.86,86.62
T00700,2024-02-10,Store_C,Clothing,5,66.07,276.56,21,4157.48,0,0.03,1,Mobile,Supplier_Y,320.43949999999995,1382.8,0.0,276.56,-1338.9205
T00701,2024-08-15,Store_A,Beauty,2,159.66,190.76,24,4967.71,0,0.14,1,Card,Supplier_Z,274.6152,381.52,0.0,190.76,-297.66479999999996
T00702,2024-07-10,Store_A,Home,5,392.82,186.23,47,8738.86,1,0.0,0,Card,Supplier_X,1964.1,931.15,392.82,0.0,640.1299999999999
T00703,2024-05-24,Store_A,Clothing,1,189.3,393.54,11,3083.84,1,0.15,1,Card,Supplier_Y,160.905,393.54,189.3,393.54,-815.4750000000001
T00704,2024-07-19,Store_A,Home,3,128.39,160.02,8,1676.69,1,0.28,1,Mobile,Supplier_W,277.32239999999996,480.06000000000006,128.39,160.02,-491.14760000000007
T00705,2024-07-30,Store_A,Electronics,4,339.38,148.11,9,1494.11,0,0.06,0,Cash,Supplier_Y,1276.0688,592.44,0.0,0.0,683.6288
T00706,2024-08-07,Store_A,Sports,5,106.41,130.85,47,8287.25,1,0.19,0,Mobile,Supplier_W,430.96049999999997,654.25,106.41,0.0,-329.6995
T00707,2024-08-27,Store_C,Sports,4,448.87,358.43,9,7638.71,0,0.19,0,Card,Supplier_Y,1454.3388000000002,1433.72,0.0,0.0,20.618800000000192
T00708,2024-02-15,Store_A,Home,5,61.74,201.21,8,5026.69,0,0.05,0,Card,Supplier_W,293.265,1006.0500000000001,0.0,0.0,-712.7850000000001
T00709,2024-02-04,Store_B,Sports,1,356.21,242.01,25,2821.23,0,0.07,0,Card,Supplier_Y,331.27529999999996,242.01,0.0,0.0,89.26529999999997
T00710,2024-09-09,Store_A,Clothing,2,254.78,76.42,34,6808.37,0,0.14,0,Cash,Supplier_W,438.2216,152.84,0.0,0.0,285.38160000000005
T00711,2024-03-22,Store_A,Home,4,436.27,218.67,26,480.49,2,0.06,1,Mobile,Supplier_X,1640.3752,874.68,872.54,218.67,-325.5147999999999
T00712,2024-09-12,Store_C,Beauty,4,71.84,113.49,30,5725.46,1,0.18,0,Mobile,Supplier_X,235.63520000000003,453.96,71.84,0.0,-290.1647999999999
T00713,2024-07-15,Store_C,Clothing,2,342.17,293.6,18,4044.41,1,0.15,0,Cash,Supplier_W,581.689,587.2,342.17,0.0,-347.68100000000015
T00714,2024-10-29,Store_B,Clothing,4,290.31,333.85,42,9780.81,2,0.16,1,Mobile,Supplier_Y,975.4416,1335.4,580.62,333.85,-1274.4283999999998
T00715,2024-01-10,Store_B,Clothing,4,245.24,287.35,37,5124.85,1,0.04,1,Cash,Supplier_Z,941.7216,1149.4,245.24,287.35,-740.2684000000003
T00716,2024-11-07,Store_C,Beauty,5,250.79,293.45,5,5567.45,0,0.16,1,Cash,Supplier_Z,1053.318,1467.25,0.0,293.45,-707.3820000000001
T00717,2024-10-12,Store_C,Electronics,5,363.77,207.43,14,7152.39,2,0.01,1,Mobile,Supplier_Z,1800.6615,1037.15,727.54,207.43,-171.45850000000019
T00718,2024-08-29,Store_A,Sports,2,469.49,286.29,28,4896.93,0,0.26,1,Mobile,Supplier_Z,694.8452,572.58,0.0,286.29,-164.02480000000014
T00719,2024-09-07,Store_C,Home,1,54.71,171.96,46,2323.23,2,0.1,0,Cash,Supplier_W,49.239000000000004,171.96,109.42,0.0,-232.141
T00720,2024-12-30,Store_B,Electronics,4,19.56,262.34,44,5419.05,0,0.26,0,Mobile,Supplier_X,57.8976,1049.36,0.0,0.0,-991.4623999999999
T00721,2024-01-05,Store_A,Home,1,404.8,107.32,4,9448.26,1,0.21,1,Cash,Supplier_X,319.79200000000003,107.32,404.8,107.32,-299.648
T00722,2024-04-28,Store_B,Sports,2,63.0,32.55,13,4158.12,1,0.23,1,Mobile,Supplier_Z,97.02,65.1,63.0,32.55,-63.62999999999998
T00723,2024-10-15,Store_A,Beauty,2,493.48,168.32,1,6828.45,1,0.09,1,Mobile,Supplier_X,898.1336000000001,336.64,493.48,168.32,-100.30639999999994
T00724,2024-03-05,Store_C,Clothing,5,313.48,187.4,22,9782.54,2,0.07,1,Mobile,Supplier_W,1457.682,937.0,626.96,187.4,-293.6780000000001
T00725,2024-05-25,Store_B,Clothing,4,328.92,106.28,43,8316.23,1,0.12,0,Mobile,Supplier_Z,1157.7984000000001,425.12,328.92,0.0,403.75840000000017
T00726,2024-08-11,Store_A,Beauty,3,107.46,292.45,45,6624.44,2,0.01,1,Mobile,Supplier_W,319.1562,877.3499999999999,214.92,292.45,-1065.5638
T00727,2024-08-26,Store_A,Electronics,2,127.75,34.05,18,7386.37,0,0.28,1,Card,Supplier_W,183.95999999999998,68.1,0.0,34.05,81.80999999999999
T00728,2024-06-25,Store_C,Electronics,4,333.08,92.99,23,9371.18,1,0.12,0,Card,Supplier_Y,1172.4415999999999,371.96,333.08,0.0,467.4015999999999
T00729,2024-09-23,Store_C,Home,1,455.77,300.68,19,9601.55,0,0.3,0,Mobile,Supplier_W,319.039,300.68,0.0,0.0,18.35899999999998
T00730,2024-12-06,Store_C,Beauty,5,491.37,177.66,46,9692.78,1,0.23,0,Mobile,Supplier_Y,1891.7745,888.3,491.37,0.0,512.1044999999999
T00731,2024-10-08,Store_B,Electronics,1,107.04,283.59,26,6293.85,0,0.02,1,Mobile,Supplier_Z,104.89920000000001,283.59,0.0,283.59,-462.28079999999994
T00732,2024-03-03,Store_A,Beauty,2,75.72,229.16,23,3908.65,2,0.2,1,Cash,Supplier_W,121.152,458.32,151.44,229.16,-717.7679999999999
T00733,2024-08-04,Store_C,Sports,2,37.64,380.53,16,1418.22,1,0.08,0,Card,Supplier_X,69.25760000000001,761.06,37.64,0.0,-729.4423999999999
T00734,2024-12-07,Store_B,Clothing,1,435.47,241.13,24,3916.93,2,0.07,1,Cash,Supplier_Z,404.9871,241.13,870.94,241.13,-948.2129000000002
T00735,2024-11-10,Store_B,Clothing,2,154.41,10.87,45,9435.26,2,0.08,1,Card,Supplier_W,284.1144,21.74,308.82,10.87,-57.31560000000002
T00736,2024-10-09,Store_B,Clothing,4,10.89,144.39,30,8908.99,0,0.27,0,Card,Supplier_W,31.7988,577.56,0.0,0.0,-545.7611999999999
T00737,2024-06-25,Store_C,Beauty,2,119.67,61.51,27,5284.23,1,0.15,0,Mobile,Supplier_X,203.439,123.02,119.67,0.0,-39.251000000000005
T00738,2024-04-07,Store_C,Beauty,5,176.82,370.23,49,5416.37,2,0.2,0,Mobile,Supplier_Y,707.28,1851.15,353.64,0.0,-1497.51
T00739,2024-04-14,Store_A,Home,4,495.58,46.08,27,3158.31,0,0.08,1,Cash,Supplier_W,1823.7344,184.32,0.0,46.08,1593.3344000000002
T00740,2024-04-08,Store_A,Clothing,3,266.54,158.14,21,4599.63,0,0.16,0,Cash,Supplier_W,671.6808000000001,474.41999999999996,0.0,0.0,197.26080000000013
T00741,2024-11-06,Store_C,Home,2,110.31,94.31,4,7173.04,0,0.11,1,Mobile,Supplier_X,196.3518,188.62,0.0,94.31,-86.57820000000001
T00742,2024-01-06,Store_B,Clothing,2,174.06,339.46,43,4084.06,1,0.1,1,Mobile,Supplier_Z,313.308,678.92,174.06,339.46,-879.1320000000001
T00743,2024-07-15,Store_B,Home,5,171.85,126.88,41,1961.04,1,0.07,1,Card,Supplier_W,799.1025,634.4,171.85,126.88,-134.02750000000003
T00744,2024-12-16,Store_B,Home,5,19.67,396.8,7,5454.51,0,0.12,0,Card,Supplier_Y,86.548,1984.0,0.0,0.0,-1897.452
T00745,2024-05-12,Store_A,Sports,1,76.24,20.25,37,2330.84,1,0.2,0,Mobile,Supplier_Y,60.992,20.25,76.24,0.0,-35.498
T00746,2024-12-23,Store_B,Home,1,350.65,55.67,27,9745.45,0,0.07,0,Card,Supplier_X,326.1045,55.67,0.0,0.0,270.43449999999996
T00747,2024-09-15,Store_A,Beauty,1,68.92,93.73,46,3964.37,1,0.29,1,Cash,Supplier_Y,48.9332,93.73,68.92,93.73,-207.4468
T00748,2024-01-23,Store_A,Home,5,123.06,325.39,11,9105.68,1,0.04,0,Card,Supplier_W,590.688,1626.9499999999998,123.06,0.0,-1159.3219999999997
T00749,2024-02-22,Store_B,Clothing,1,181.86,352.01,24,2332.98,0,0.14,0,Mobile,Supplier_Y,156.39960000000002,352.01,0.0,0.0,-195.61039999999997
T00750,2024-06-13,Store_B,Home,1,381.29,33.22,37,1973.17,0,0.03,1,Card,Supplier_W,369.85130000000004,33.22,0.0,33.22,303.41130000000004
T00751,2024-07-20,Store_C,Electronics,3,295.38,17.82,43,6207.32,1,0.01,1,Mobile,Supplier_X,877.2786,53.46,295.38,17.82,510.6186
T00752,2024-03-23,Store_C,Clothing,1,347.61,299.1,14,7815.85,0,0.28,0,Card,Supplier_Y,250.2792,299.1,0.0,0.0,-48.82080000000002
T00753,2024-05-24,Store_B,Electronics,2,287.84,57.67,43,5710.97,0,0.24,0,Cash,Supplier_W,437.5168,115.34,0.0,0.0,322.17679999999996
T00754,2024-03-25,Store_A,Clothing,5,344.96,57.53,40,2374.98,0,0.21,1,Cash,Supplier_Z,1362.592,287.65,0.0,57.53,1017.4120000000001
T00755,2024-03-18,Store_A,Beauty,4,11.39,13.83,33,475.15,0,0.26,1,Mobile,Supplier_W,33.714400000000005,55.32,0.0,13.83,-35.4356
T00756,2024-01-01,Store_A,Beauty,3,466.14,24.67,44,6221.06,1,0.24,1,Mobile,Supplier_W,1062.7992000000002,74.01,466.14,24.67,497.9792000000002
T00757,2024-02-20,Store_A,Beauty,5,64.35,109.15,12,1397.27,2,0.19,0,Mobile,Supplier_X,260.6175,545.75,128.7,0.0,-413.83250000000004
T00758,2024-06-21,Store_A,Electronics,5,209.06,30.68,7,3497.45,1,0.25,0,Card,Supplier_W,783.9749999999999,153.4,209.06,0.0,421.5149999999999
T00759,2024-07-23,Store_C,Sports,2,387.81,150.71,12,6790.27,0,0.12,1,Card,Supplier_X,682.5456,301.42,0.0,150.71,230.41560000000004
T00760,2024-09-16,Store_B,Clothing,1,223.26,333.95,35,1070.43,0,0.17,0,Card,Supplier_W,185.30579999999998,333.95,0.0,0.0,-148.6442
T00761,2024-10-14,Store_C,Beauty,2,473.95,133.9,5,1359.79,1,0.23,0,Cash,Supplier_W,729.883,267.8,473.95,0.0,-11.866999999999962
T00762,2024-02-03,Store_A,Clothing,1,239.12,292.49,37,710.5,0,0.03,0,Mobile,Supplier_W,231.9464,292.49,0.0,0.0,-60.5436
T00763,2024-12-13,Store_A,Electronics,1,438.72,42.09,31,9961.18,1,0.26,1,Card,Supplier_X,324.6528,42.09,438.72,42.09,-198.24720000000008
T00764,2024-04-04,Store_A,Sports,5,407.31,265.45,20,3932.06,2,0.05,0,Cash,Supplier_W,1934.7224999999999,1327.25,814.62,0.0,-207.14750000000004
T00765,2024-03-12,Store_A,Electronics,1,490.68,130.12,43,9067.37,0,0.26,1,Mobile,Supplier_X,363.1032,130.12,0.0,130.12,102.8632
T00766,2024-02-08,Store_B,Clothing,3,464.01,301.15,43,3006.5,2,0.09,0,Cash,Supplier_Z,1266.7473,903.4499999999999,928.02,0.0,-564.7226999999998
T00767,2024-06-02,Store_A,Sports,3,450.08,58.82,48,7556.71,2,0.1,1,Mobile,Supplier_X,1215.2160000000001,176.46,900.16,58.82,79.7760000000003
T00768,2024-09-06,Store_B,Sports,3,368.49,359.66,6,2268.76,0,0.02,1,Card,Supplier_Z,1083.3606,1078.98,0.0,359.66,-355.2794000000001
T00769,2024-06-10,Store_A,Electronics,5,189.83,100.82,25,5033.41,0,0.27,0,Cash,Supplier_X,692.8795,504.09999999999997,0.0,0.0,188.77950000000004
T00770,2024-04-27,Store_B,Beauty,2,62.0,144.49,14,8263.7,1,0.05,0,Cash,Supplier_X,117.8,288.98,62.0,0.0,-233.18
T00771,2024-09-15,Store_C,Clothing,4,347.44,380.32,48,8181.71,1,0.19,1,Cash,Supplier_W,1125.7056,1521.28,347.44,380.32,-1123.3344
T00772,2024-11-01,Store_A,Home,1,489.54,233.5,41,7963.38,0,0.19,1,Mobile,Supplier_Y,396.52740000000006,233.5,0.0,233.5,-70.47259999999994
T00773,2024-09-24,Store_B,Home,4,366.04,149.48,22,8254.97,1,0.08,0,Mobile,Supplier_Y,1347.0272000000002,597.92,366.04,0.0,383.0672000000002
T00774,2024-02-23,Store_C,Electronics,2,465.08,380.09,37,2193.58,2,0.3,1,Cash,Supplier_W,651.112,760.18,930.16,380.09,-1419.3179999999998
T00775,2024-08-23,Store_A,Clothing,2,404.11,134.99,40,4873.94,2,0.02,1,Mobile,Supplier_Z,792.0556,269.98,808.22,134.99,-421.1344
T00776,2024-08-09,Store_A,Clothing,5,89.93,42.47,14,4900.23,0,0.18,0,Cash,Supplier_W,368.7130000000001,212.35,0.0,0.0,156.36300000000008
T00777,2024-09-07,Store_A,Electronics,3,132.11,398.76,47,8915.97,1,0.14,0,Card,Supplier_Y,340.84380000000004,1196.28,132.11,0.0,-987.5461999999998
T00778,2024-11-08,Store_B,Clothing,3,177.51,110.8,39,3039.23,0,0.07,0,Cash,Supplier_X,495.25289999999995,332.4,0.0,0.0,162.85289999999998
T00779,2024-04-21,Store_B,Beauty,2,92.45,341.25,15,9321.81,2,0.05,0,Cash,Supplier_W,175.655,682.5,184.9,0.0,-691.745
T00780,2024-09-11,Store_C,Electronics,5,295.01,70.39,31,4562.88,0,0.22,1,Mobile,Supplier_Z,1150.539,351.95,0.0,70.39,728.1990000000001
T00781,2024-10-29,Store_B,Beauty,5,487.97,293.88,36,6730.89,0,0.27,0,Mobile,Supplier_W,1781.0905000000002,1469.4,0.0,0.0,311.69050000000016
T00782,2024-07-25,Store_B,Clothing,1,383.11,212.16,17,2761.94,0,0.03,0,Mobile,Supplier_Y,371.6167,212.16,0.0,0.0,159.45669999999998
T00783,2024-08-16,Store_A,Electronics,3,217.46,392.46,19,4161.95,0,0.06,0,Card,Supplier_X,613.2371999999999,1177.3799999999999,0.0,0.0,-564.1428
T00784,2024-12-06,Store_A,Clothing,2,12.21,223.37,45,7127.03,2,0.3,0,Card,Supplier_Y,17.094,446.74,24.42,0.0,-454.06600000000003
T00785,2024-03-06,Store_A,Electronics,4,163.51,14.88,1,5176.2,0,0.0,1,Card,Supplier_Y,654.04,59.52,0.0,14.88,579.64
T00786,2024-03-15,Store_A,Clothing,3,268.11,243.53,22,9314.01,0,0.15,1,Mobile,Supplier_Y,683.6805,730.59,0.0,243.53,-290.43949999999995
T00787,2024-04-12,Store_A,Beauty,1,168.88,62.4,29,7397.54,1,0.15,0,Cash,Supplier_Y,143.548,62.4,168.88,0.0,-87.732
T00788,2024-07-10,Store_A,Beauty,5,64.41,320.42,2,5687.59,0,0.08,0,Cash,Supplier_X,296.28599999999994,1602.1000000000001,0.0,0.0,-1305.8140000000003
T00789,2024-09-08,Store_A,Clothing,2,226.95,343.34,45,8878.03,1,0.2,0,Cash,Supplier_Y,363.12,686.68,226.95,0.0,-550.5099999999999
T00790,2024-08-13,Store_C,Electronics,3,134.09,195.43,38,6689.01,0,0.28,0,Mobile,Supplier_Z,289.63439999999997,586.29,0.0,0.0,-296.6556
T00791,2024-10-20,Store_C,Home,4,455.52,314.37,46,6508.47,1,0.14,1,Mobile,Supplier_Z,1566.9887999999999,1257.48,455.52,314.37,-460.38120000000004
T00792,2024-11-01,Store_C,Beauty,1,59.86,62.32,48,2539.08,0,0.22,1,Card,Supplier_Y,46.6908,62.32,0.0,62.32,-77.94919999999999
T00793,2024-04-07,Store_C,Beauty,1,34.08,199.37,0,4009.08,1,0.19,1,Mobile,Supplier_Z,27.6048,199.37,34.08,199.37,-405.2152
T00794,2024-12-03,Store_A,Home,3,12.6,160.61,40,6864.71,0,0.14,1,Cash,Supplier_Y,32.507999999999996,481.83000000000004,0.0,160.61,-609.932
T00795,2024-10-12,Store_C,Clothing,4,170.75,246.47,21,8928.74,0,0.01,0,Card,Supplier_X,676.17,985.88,0.0,0.0,-309.71000000000004
T00796,2024-11-30,Store_A,Electronics,1,333.59,22.57,28,3223.92,1,0.22,1,Card,Supplier_X,260.2002,22.57,333.59,22.57,-118.52979999999997
T00797,2024-12-12,Store_C,Clothing,2,367.9,302.09,13,2233.31,0,0.11,1,Mobile,Supplier_Z,654.862,604.18,0.0,302.09,-251.40800000000002
T00798,2024-11-03,Store_B,Sports,1,232.1,36.26,47,5977.59,0,0.07,0,Card,Supplier_Z,215.85299999999998,36.26,0.0,0.0,179.593
T00799,2024-09-05,Store_C,Beauty,4,345.32,264.31,27,765.25,0,0.28,1,Card,Supplier_Y,994.5215999999999,1057.24,0.0,264.31,-327.02840000000003
T00800,2024-06-14,Store_C,Sports,5,186.36,12.29,20,7173.96,0,0.23,1,Mobile,Supplier_W,717.4860000000001,61.449999999999996,0.0,12.29,643.7460000000001
T00801,2024-11-30,Store_A,Beauty,5,337.23,333.6,44,7061.07,2,0.29,1,Card,Supplier_Y,1197.1665,1668.0,674.46,333.6,-1478.8935
T00802,2024-01-30,Store_C,Beauty,3,29.89,74.01,31,3614.16,0,0.08,0,Cash,Supplier_Y,82.49640000000001,222.03000000000003,0.0,0.0,-139.53360000000004
T00803,2024-09-03,Store_B,Sports,4,201.47,208.62,5,8937.51,2,0.25,0,Mobile,Supplier_X,604.41,834.48,402.94,0.0,-633.0100000000001
T00804,2024-04-15,Store_A,Sports,1,397.52,108.29,0,5071.59,2,0.18,0,Cash,Supplier_W,325.9664,108.29,795.04,0.0,-577.3635999999999
T00805,2024-02-20,Store_A,Clothing,1,403.47,290.45,20,6493.07,0,0.29,0,Cash,Supplier_W,286.4637,290.45,0.0,0.0,-3.9862999999999715
T00806,2024-03-21,Store_C,Sports,5,360.91,131.93,3,2174.83,1,0.28,1,Cash,Supplier_Y,1299.276,659.6500000000001,360.91,131.93,146.78599999999983
T00807,2024-05-12,Store_A,Clothing,5,110.08,291.22,2,4231.67,1,0.29,1,Cash,Supplier_X,390.784,1456.1000000000001,110.08,291.22,-1466.616
T00808,2024-10-11,Store_A,Clothing,2,131.13,117.52,48,8637.93,0,0.29,0,Card,Supplier_Z,186.20459999999997,235.04,0.0,0.0,-48.83540000000002
T00809,2024-05-17,Store_A,Clothing,5,498.08,302.23,29,2208.1,2,0.0,0,Card,Supplier_X,2490.4,1511.15,996.16,0.0,-16.909999999999854
T00810,2024-07-02,Store_A,Beauty,2,60.66,17.09,30,3966.69,1,0.22,0,Mobile,Supplier_Z,94.6296,34.18,60.66,0.0,-0.21040000000000703
T00811,2024-11-25,Store_A,Beauty,1,98.52,116.91,33,3248.96,0,0.08,1,Mobile,Supplier_X,90.6384,116.91,0.0,116.91,-143.1816
T00812,2024-09-29,Store_A,Sports,2,73.71,201.96,18,1595.99,0,0.21,1,Cash,Supplier_W,116.4618,403.92,0.0,201.96,-489.4182
T00813,2024-12-05,Store_B,Beauty,2,170.55,22.8,19,2968.21,2,0.29,0,Cash,Supplier_X,242.181,45.6,341.1,0.0,-144.51900000000003
T00814,2024-03-09,Store_C,Sports,3,112.99,78.48,22,2404.45,1,0.01,0,Mobile,Supplier_Y,335.58029999999997,235.44,112.99,0.0,-12.849700000000041
T00815,2024-02-03,Store_B,Beauty,5,253.87,374.14,39,9243.58,0,0.17,0,Mobile,Supplier_Z,1053.5604999999998,1870.6999999999998,0.0,0.0,-817.1395
T00816,2024-09-18,Store_A,Electronics,2,243.25,390.85,24,7436.68,1,0.22,0,Mobile,Supplier_X,379.47,781.7,243.25,0.0,-645.48
T00817,2024-02-22,Store_A,Electronics,1,451.74,297.2,14,3229.41,0,0.08,0,Mobile,Supplier_X,415.60080000000005,297.2,0.0,0.0,118.40080000000006
T00818,2024-07-23,Store_C,Sports,4,27.02,104.62,37,7657.06,0,0.07,0,Cash,Supplier_Z,100.5144,418.48,0.0,0.0,-317.9656
T00819,2024-05-05,Store_B,Beauty,2,166.74,107.9,22,319.19,0,0.02,0,Mobile,Supplier_X,326.8104,215.8,0.0,0.0,111.0104
T00820,2024-08-22,Store_C,Beauty,5,302.36,260.09,1,5312.59,2,0.03,0,Card,Supplier_Z,1466.4460000000001,1300.4499999999998,604.72,0.0,-438.7239999999997
T00821,2024-02-12,Store_B,Clothing,3,306.35,51.45,14,2578.31,2,0.2,1,Cash,Supplier_W,735.2400000000001,154.35000000000002,612.7,51.45,-83.25999999999999
T00822,2024-08-27,Store_A,Home,1,245.26,379.58,43,1231.79,2,0.15,0,Card,Supplier_Z,208.47099999999998,379.58,490.52,0.0,-661.6289999999999
T00823,2024-04-20,Store_C,Sports,3,409.68,93.8,34,8849.21,1,0.01,1,Mobile,Supplier_Z,1216.7495999999999,281.4,409.68,93.8,431.8696
T00824,2024-09-05,Store_C,Home,4,40.73,399.86,9,2073.47,2,0.29,0,Card,Supplier_W,115.67319999999998,1599.44,81.46,0.0,-1565.2268000000001
T00825,2024-05-30,Store_A,Home,2,409.59,200.81,13,8241.67,2,0.2,1,Mobile,Supplier_X,655.344,401.62,819.18,200.81,-766.2659999999998
T00826,2024-07-01,Store_C,Sports,2,252.43,309.71,26,4190.9,1,0.15,0,Card,Supplier_X,429.13100000000003,619.42,252.43,0.0,-442.7189999999999
